0_x,0_y,0_z,0_vis,1_x,1_y,1_z,1_vis,2_x,2_y,2_z,2_vis,3_x,3_y,3_z,3_vis,4_x,4_y,4_z,4_vis,5_x,5_y,5_z,5_vis,6_x,6_y,6_z,6_vis,7_x,7_y,7_z,7_vis,8_x,8_y,8_z,8_vis,9_x,9_y,9_z,9_vis,10_x,10_y,10_z,10_vis,11_x,11_y,11_z,11_vis,12_x,12_y,12_z,12_vis,13_x,13_y,13_z,13_vis,14_x,14_y,14_z,14_vis,15_x,15_y,15_z,15_vis,16_x,16_y,16_z,16_vis,17_x,17_y,17_z,17_vis,18_x,18_y,18_z,18_vis,19_x,19_y,19_z,19_vis,20_x,20_y,20_z,20_vis
-0.6177217960357666,-0.37724071741104126,0.733572781085968,1.0,-0.6500939726829529,-0.3474184274673462,0.6748895049095154,1.0,-0.672670304775238,-0.3469427227973938,0.6748504638671875,0.9999983310699463,-0.6958545446395874,-0.3464144468307495,0.6752558946609497,1.0,-0.5890482068061829,-0.34896987676620483,0.66277676820755,1.0,-0.5663067102432251,-0.3489663004875183,0.663189172744751,0.9999979734420776,-0.5434939861297607,-0.34910041093826294,0.6647836565971375,1.0,-0.7271445393562317,-0.3628348112106323,0.33590415120124817,0.9999967813491821,-0.520056962966919,-0.36397796869277954,0.23074106872081757,0.9999940395355225,-0.6616008281707764,-0.40804606676101685,0.6026220321655273,0.9999964237213135,-0.5782092213630676,-0.4089479446411133,0.5689327716827393,0.9999804496765137,-0.8597661852836609,-0.5336960554122925,0.1506100296974182,0.9998997449874878,-0.40699198842048645,-0.5175905227661133,0.07912871241569519,0.9994264841079712,-0.8979431390762329,-0.766255795955658,0.06883616000413895,0.9007145762443542,-0.2544628977775574,-0.6575977802276611,0.7355594038963318,0.9927362203598022,-0.9256889820098877,-0.9733997583389282,0.2150050699710846,0.6143170595169067,-0.350708931684494,-0.41827282309532166,1.381750226020813,0.9962829947471619,-0.9532565474510193,-1.0354743003845215,0.2330445796251297,0.401396781206131,-0.37960025668144226,-0.3490638732910156,1.540550947189331,0.9823659062385559,-0.9332894086837769,-1.0373677015304565,0.3072209060192108,0.44266462326049805,-0.37543028593063354,-0.3335883617401123,1.46221125125885,0.9809540510177612
-0.6177883744239807,-0.37183311581611633,0.8049814105033875,1.0,-0.6506034731864929,-0.34367072582244873,0.7353590130805969,1.0,-0.6729764342308044,-0.3433140516281128,0.7351018786430359,0.9999969005584717,-0.6957955360412598,-0.3428962826728821,0.735375165939331,1.0,-0.5895222425460815,-0.34494099020957947,0.7223703265190125,1.0,-0.5673307180404663,-0.34489086270332336,0.7230262160301208,0.9999980926513672,-0.5450471639633179,-0.3450171947479248,0.7251083850860596,1.0,-0.7245338559150696,-0.3597347140312195,0.36199504137039185,0.9999927282333374,-0.5210973620414734,-0.36048024892807007,0.2544773817062378,0.9999927282333374,-0.6615769267082214,-0.40281039476394653,0.6637309193611145,0.9999964237213135,-0.5785693526268005,-0.4035626947879791,0.6289418935775757,0.9999798536300659,-0.8570485711097717,-0.5292693376541138,0.14705529808998108,0.9997584223747253,-0.40381431579589844,-0.5135632157325745,0.1642797589302063,0.9991582632064819,-0.8966478109359741,-0.7616559863090515,0.06702129542827606,0.8460249304771423,-0.27972063422203064,-0.6491559147834778,0.9546520113945007,0.9852932095527649,-0.9191400408744812,-0.9656885266304016,0.23186737298965454,0.5860633254051208,-0.3701186776161194,-0.39839765429496765,1.6284915208816528,0.9925414323806763,-0.9458675980567932,-1.028570294380188,0.24630670249462128,0.37044066190719604,-0.39989155530929565,-0.326580286026001,1.791270136833191,0.9655035734176636,-0.9251193404197693,-1.0316331386566162,0.3305990993976593,0.4129124581813812,-0.3885580003261566,-0.31305792927742004,1.703170657157898,0.9620364904403687
-0.6191333532333374,-0.3741967976093292,0.9949698448181152,1.0,-0.6503080129623413,-0.34544837474823,0.9142927527427673,1.0,-0.671653687953949,-0.34511610865592957,0.9139630794525146,0.9999991655349731,-0.6933541297912598,-0.34471508860588074,0.9142208695411682,1.0,-0.5905154347419739,-0.34649908542633057,0.9167789220809937,1.0,-0.5682089328765869,-0.34629157185554504,0.9175418615341187,0.9999995231628418,-0.5457730293273926,-0.3462531566619873,0.919640064239502,1.0,-0.7163186073303223,-0.3610139489173889,0.47604286670684814,0.9999984502792358,-0.5208190679550171,-0.36081528663635254,0.4405003786087036,0.9999982118606567,-0.6596925854682922,-0.4052221477031708,0.8269475698471069,0.9999986886978149,-0.5796666145324707,-0.4055653214454651,0.8135441541671753,0.9999924898147583,-0.8465142846107483,-0.5301685333251953,0.1891031265258789,0.9997901320457458,-0.39373084902763367,-0.5122803449630737,0.3755950927734375,0.9993867874145508,-0.8809675574302673,-0.7663360238075256,0.12242556363344193,0.75467449426651,-0.2764623761177063,-0.6520963311195374,1.278459072113037,0.9898226261138916,-0.9140006899833679,-0.9736859202384949,0.33538398146629333,0.36778634786605835,-0.3949826955795288,-0.39530250430107117,1.9699177742004395,0.9917705059051514,-0.9454861283302307,-1.0361562967300415,0.34166184067726135,0.18216930329799652,-0.42995330691337585,-0.3209611773490906,2.1445064544677734,0.9504788517951965,-0.9288158416748047,-1.0390907526016235,0.4443587362766266,0.21918021142482758,-0.4192855954170227,-0.307541161775589,2.040358543395996,0.9445127844810486
-0.6173276305198669,-0.37573903799057007,0.872714638710022,1.0,-0.6488612294197083,-0.3465011417865753,0.8033915758132935,1.0,-0.6708480715751648,-0.3461013734340668,0.8031842112541199,0.9999961853027344,-0.6932832598686218,-0.3456335663795471,0.8034645318984985,1.0,-0.5882698893547058,-0.34770408272743225,0.8001455664634705,1.0,-0.5656794905662537,-0.3475456237792969,0.8008465766906738,0.9999978542327881,-0.5429636240005493,-0.34755322337150574,0.8029686808586121,1.0,-0.7200701832771301,-0.36171677708625793,0.40883558988571167,0.9999924898147583,-0.5177262425422668,-0.36212193965911865,0.34486398100852966,0.9999920129776001,-0.6587921380996704,-0.40680456161499023,0.7186670899391174,0.9999957084655762,-0.5779333710670471,-0.4073580801486969,0.6973915696144104,0.9999785423278809,-0.8529043793678284,-0.5280681252479553,0.14437636733055115,0.9995262622833252,-0.3912748098373413,-0.5104226469993591,0.30290117859840393,0.9990215301513672,-0.889298677444458,-0.760642409324646,0.10702888667583466,0.8620722889900208,-0.2811366617679596,-0.6393830180168152,1.1414687633514404,0.994223415851593,-0.9181869626045227,-0.9622053503990173,0.29204219579696655,0.5662384033203125,-0.42768147587776184,-0.38982269167900085,1.7762353420257568,0.9949092268943787,-0.9464375376701355,-1.024402141571045,0.3180568814277649,0.3648129999637604,-0.4713338613510132,-0.32018861174583435,1.9526410102844238,0.9744085073471069,-0.9332095384597778,-1.024741768836975,0.4099529981613159,0.4122315049171448,-0.4635190963745117,-0.30510053038597107,1.858522653579712,0.97202467918396
-0.6167777180671692,-0.36669403314590454,0.920967161655426,1.0,-0.6446579098701477,-0.3360433578491211,0.8535777926445007,1.0,-0.666495680809021,-0.33467864990234375,0.8532992601394653,0.9999814033508301,-0.6888705492019653,-0.3332449793815613,0.8535042405128479,1.0,-0.5846847295761108,-0.33970192074775696,0.8498046398162842,1.0,-0.5621589422225952,-0.3404257595539093,0.8507639169692993,0.9999902248382568,-0.5395130515098572,-0.34132033586502075,0.8532267212867737,1.0,-0.7179224491119385,-0.3480888903141022,0.46177008748054504,0.9999655485153198,-0.515284538269043,-0.35694220662117004,0.3982149064540863,0.9999698400497437,-0.6603251695632935,-0.39652132987976074,0.7685206532478333,0.999987006187439,-0.5795818567276001,-0.4004945755004883,0.7467519640922546,0.9999401569366455,-0.8601257801055908,-0.5224255919456482,0.1940900832414627,0.9986849427223206,-0.3944244086742401,-0.5039222836494446,0.37745797634124756,0.9986190795898438,-0.8935837745666504,-0.7655537724494934,0.18095679581165314,0.8794287443161011,-0.27878379821777344,-0.626010000705719,1.2178303003311157,0.9946720004081726,-0.9237598180770874,-0.9698390364646912,0.3786369264125824,0.5824373364448547,-0.44987523555755615,-0.37907037138938904,1.8138750791549683,0.9932160973548889,-0.9538392424583435,-1.0312072038650513,0.40120670199394226,0.3668649196624756,-0.499917596578598,-0.3102406859397888,1.983341097831726,0.9613062143325806,-0.9376938343048096,-1.0311814546585083,0.49667927622795105,0.4291708767414093,-0.49720558524131775,-0.29565033316612244,1.8813836574554443,0.9581261277198792
-0.6150920391082764,-0.3635120391845703,0.9503567218780518,1.0,-0.6398878693580627,-0.33054280281066895,0.8882626295089722,1.0,-0.6621609330177307,-0.3285420835018158,0.8880947232246399,0.9999635219573975,-0.6850070357322693,-0.3264704644680023,0.8884528875350952,1.0,-0.579192578792572,-0.33574211597442627,0.8802944421768188,1.0,-0.5559688806533813,-0.3369262218475342,0.8809700608253479,0.9999653100967407,-0.532649576663971,-0.33828848600387573,0.8828837871551514,1.0,-0.7147326469421387,-0.34045571088790894,0.512227475643158,0.9999561309814453,-0.5075383186340332,-0.35432901978492737,0.42622101306915283,0.9998863935470581,-0.6608473062515259,-0.39228805899620056,0.8033099174499512,0.9999744892120361,-0.5788071155548096,-0.3981262743473053,0.7753736972808838,0.9998412132263184,-0.8641971349716187,-0.5166407227516174,0.29475200176239014,0.9996615648269653,-0.3963196873664856,-0.5029998421669006,0.366563081741333,0.9980508089065552,-0.8989791870117188,-0.763555645942688,0.28264862298965454,0.9134838581085205,-0.28061583638191223,-0.6144954562187195,1.140720009803772,0.9955292344093323,-0.9285333752632141,-0.9758946895599365,0.4619647264480591,0.6590099930763245,-0.46962448954582214,-0.37722155451774597,1.6923409700393677,0.9885029196739197,-0.9586389660835266,-1.0390021800994873,0.4984564185142517,0.45263293385505676,-0.5285530686378479,-0.3112737834453583,1.847493290901184,0.9372578859329224,-0.9405755400657654,-1.0399277210235596,0.581163763999939,0.4992343485355377,-0.523129403591156,-0.29660773277282715,1.750551462173462,0.9300129413604736
-0.6177411675453186,-0.3651551306247711,1.039428472518921,1.0,-0.6425879001617432,-0.3300275206565857,0.9730083346366882,1.0,-0.6652133464813232,-0.3278072476387024,0.9726308584213257,0.9998950958251953,-0.6884108185768127,-0.325522243976593,0.9728205800056458,1.0,-0.5809339284896851,-0.3354533612728119,0.9704395532608032,1.0,-0.557306170463562,-0.3365779519081116,0.9713336229324341,0.9999058246612549,-0.5335702300071716,-0.33791157603263855,0.9735799431800842,1.0,-0.7181922197341919,-0.33788374066352844,0.5588393211364746,0.9998867511749268,-0.5073779821395874,-0.35272711515426636,0.4966649115085602,0.9997579455375671,-0.6641958355903625,-0.39338603615760803,0.8752992749214172,0.999941349029541,-0.5810860991477966,-0.3993709981441498,0.8546298146247864,0.9996466636657715,-0.8682410717010498,-0.5161823630332947,0.32165804505348206,0.999117910861969,-0.394858717918396,-0.4983055591583252,0.4642939269542694,0.9977268576622009,-0.9045794010162354,-0.7702599167823792,0.35282012820243835,0.9106014370918274,-0.279846727848053,-0.6088393330574036,1.3430311679840088,0.9982020854949951,-0.9340264201164246,-0.9848783016204834,0.5463475584983826,0.5672717690467834,-0.5029181241989136,-0.3773280084133148,1.860701560974121,0.9903420209884644,-0.9640417695045471,-1.0487408638000488,0.5847582817077637,0.3443486988544464,-0.5694605112075806,-0.3120032846927643,2.0196828842163086,0.9268035292625427,-0.9453302025794983,-1.049605131149292,0.6643935441970825,0.39995795488357544,-0.5717813372612,-0.2996249198913574,1.891616940498352,0.9173052310943604
-0.6189687252044678,-0.3044068217277527,1.0106682777404785,1.0,-0.6484702825546265,-0.27757635712623596,0.9368382096290588,1.0,-0.6711883544921875,-0.27729904651641846,0.9365185499191284,0.9997887015342712,-0.6944971680641174,-0.2769346237182617,0.9366877675056458,1.0,-0.5878868699073792,-0.279766321182251,0.9250396490097046,1.0,-0.5649936199188232,-0.2803395390510559,0.9258689284324646,0.9998114705085754,-0.5419365763664246,-0.28113555908203125,0.9279145002365112,1.0,-0.7276240587234497,-0.29960402846336365,0.5347180366516113,0.9997435212135315,-0.5190508365631104,-0.3028644621372223,0.4318169355392456,0.9997928738594055,-0.6660544872283936,-0.3398738503456116,0.8558788895606995,0.9999550580978394,-0.5827695727348328,-0.3417642116546631,0.8235124945640564,0.9998186230659485,-0.8787688612937927,-0.4883200526237488,0.29427456855773926,0.9991592168807983,-0.40066829323768616,-0.4777050018310547,0.36024123430252075,0.9991336464881897,-0.9120966196060181,-0.7382612228393555,0.2637220323085785,0.9276701807975769,-0.2427259087562561,-0.5954129695892334,1.1757633686065674,0.9989221096038818,-0.9444223046302795,-0.9606788754463196,0.5007995367050171,0.609485387802124,-0.5161823034286499,-0.38547876477241516,1.676811695098877,0.993671178817749,-0.9736262559890747,-1.028624415397644,0.5614821910858154,0.41678282618522644,-0.6007869243621826,-0.3212241530418396,1.8400158882141113,0.9505166411399841,-0.9497489333152771,-1.0284631252288818,0.6452202796936035,0.4490688443183899,-0.6054698824882507,-0.3081376850605011,1.7259955406188965,0.9416734576225281
-0.6233322024345398,-0.31202074885368347,0.926239550113678,1.0,-0.6536499857902527,-0.28244665265083313,0.853269100189209,1.0,-0.6764469742774963,-0.28210026025772095,0.8531371355056763,0.9999548196792603,-0.699727475643158,-0.2816759943962097,0.8534576892852783,1.0,-0.5923287868499756,-0.2844238579273224,0.8496783375740051,1.0,-0.5690405368804932,-0.2847993075847626,0.8504931926727295,0.9999580383300781,-0.5455954670906067,-0.2853834629058838,0.852436900138855,1.0,-0.7296485900878906,-0.30386418104171753,0.4658830165863037,0.9999456405639648,-0.5217827558517456,-0.3065839111804962,0.39913108944892883,0.9999099969863892,-0.6693785786628723,-0.3478146195411682,0.7748091816902161,0.9999788999557495,-0.5851961374282837,-0.34951573610305786,0.7548264861106873,0.9999006986618042,-0.8822054266929626,-0.49706095457077026,0.28691163659095764,0.9991781115531921,-0.40012267231941223,-0.4787929952144623,0.36461105942726135,0.9985479712486267,-0.9121202230453491,-0.7491133213043213,0.21440117061138153,0.9302271604537964,-0.24173428118228912,-0.590522289276123,1.1267025470733643,0.99810791015625,-0.945209264755249,-0.962710976600647,0.4434714615345001,0.700226902961731,-0.5165674090385437,-0.3803309500217438,1.6017853021621704,0.9900534749031067,-0.9755358695983887,-1.0278934240341187,0.4753669500350952,0.5462588667869568,-0.5991417169570923,-0.3217985928058624,1.7551418542861938,0.9393537044525146,-0.9533077478408813,-1.0260694026947021,0.5700333714485168,0.5955430269241333,-0.6013316512107849,-0.30744847655296326,1.6504015922546387,0.933161199092865
-0.6240142583847046,-0.3371783494949341,0.9262687563896179,1.0,-0.6521906852722168,-0.30537304282188416,0.8539038300514221,1.0,-0.6749060153961182,-0.30432721972465515,0.8537471890449524,0.9999450445175171,-0.698168933391571,-0.303195059299469,0.854088306427002,1.0,-0.5908790826797485,-0.30843213200569153,0.8562281131744385,1.0,-0.567561686038971,-0.3089439272880554,0.8569689393043518,0.9999570846557617,-0.5441407561302185,-0.3096745014190674,0.8589292168617249,1.0,-0.7293875217437744,-0.32024946808815,0.4534551501274109,0.999954342842102,-0.5199996829032898,-0.32730481028556824,0.4241504967212677,0.9999034404754639,-0.6707216501235962,-0.369832843542099,0.7694728970527649,0.999976396560669,-0.5867135524749756,-0.3730452060699463,0.7569184899330139,0.9998941421508789,-0.8829691410064697,-0.506116509437561,0.2260405719280243,0.9992212057113647,-0.39949971437454224,-0.48711711168289185,0.43924957513809204,0.9989919066429138,-0.912217378616333,-0.75321364402771,0.1859479546546936,0.9220721125602722,-0.24958473443984985,-0.5719082355499268,1.2318347692489624,0.9983990788459778,-0.9526113867759705,-0.9583362340927124,0.4113011956214905,0.697501540184021,-0.5337345600128174,-0.3645969033241272,1.6869903802871704,0.9910736680030823,-0.9840385317802429,-1.0216749906539917,0.4528803527355194,0.5434584021568298,-0.6151612997055054,-0.3116624057292938,1.8469918966293335,0.9423907399177551,-0.9621236324310303,-1.0184011459350586,0.5453217029571533,0.6049652695655823,-0.6218063831329346,-0.29917386174201965,1.7394685745239258,0.9384861588478088
